0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 
104 3 3 3 3 17 17 17 17 17 17 8 8 8 10 10 3 3 46 46 46 5 5 5 23 23 1 1 1 1 1 1 1 1 1 1 1 1 8 8 30 30 30 30 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 8 8 8 8 8 8 8 8 8 8 8 8 3 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 36 36 36 36 14 14 14 11 11 11 30 30 30 30 2 2 3 3 3 3 3 3 3 10 10 12 12 12 12 12 19 19 19 19 19 19 19 19 11 11 11 11 11 39 29 29 29 29 1 1 1 1 1 1 1 2 3 3 3 3 3 3 
103 4 4 4 4 4 17 17 49 49 9 9 9 9 3 3 3 3 46 46 1 1 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 30 30 30 30 30 2 2 2 2 2 2 1 1 1 46 46 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 1 1 8 8 8 8 3 3 3 3 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 3 3 3 3 3 3 3 3 8 8 8 8 8 8 8 8 8 8 8 8 3 3 20 20 20 1 1 1 1 1 1 1 1 1 1 1 1 36 36 36 36 14 14 14 11 11 11 11 30 30 30 30 30 3 3 3 3 3 3 3 3 3 12 12 12 12 4 4 19 19 19 19 19 19 19 11 11 48 48 39 39 39 29 29 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 
102 4 4 4 4 4 4 49 49 49 9 9 9 9 3 3 3 3 46 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 30 30 30 30 30 2 2 2 2 2 2 2 1 46 46 46 46 10 10 10 1 1 1 21 21 2 2 2 2 2 2 2 2 2 1 1 1 1 8 8 8 8 3 3 3 3 1 1 1 1 1 1 1 4 4 4 4 4 4 1 1 1 1 3 3 3 3 3 3 3 3 3 8 8 8 8 8 2 2 8 8 8 10 10 20 20 20 20 20 1 1 1 1 1 1 1 1 1 1 1 17 17 1 1 1 1 1 1 11 11 11 30 30 30 30 30 3 3 3 3 3 3 3 3 3 3 12 12 16 4 4 13 19 19 19 19 19 19 11 48 48 48 39 39 39 39 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 
101 4 4 4 4 4 4 49 49 49 9 9 9 9 3 3 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 30 30 30 30 30 2 2 2 2 2 2 2 2 46 46 46 10 10 10 10 10 21 21 21 21 2 2 2 2 2 2 2 2 2 1 1 1 1 8 8 8 8 3 3 3 3 1 1 34 34 1 1 4 4 4 4 4 4 4 2 2 2 2 3 3 3 3 3 3 3 3 3 3 6 6 6 2 2 2 2 2 10 10 10 20 20 20 20 20 1 1 1 1 1 1 1 1 1 1 17 17 17 1 1 1 1 1 1 1 1 1 30 30 30 30 30 3 3 3 3 3 3 3 3 3 1 1 16 16 16 13 13 13 19 19 21 21 21 21 48 48 48 31 39 39 39 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 
100 4 4 4 4 4 4 27 27 27 27 9 9 3 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 30 30 30 30 8 2 2 2 2 2 2 2 2 2 3 3 10 10 10 10 21 21 21 21 21 21 2 2 2 2 2 2 2 2 1 1 1 1 1 8 8 8 3 3 3 3 1 34 34 34 34 4 4 4 4 4 4 4 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 6 6 2 2 2 2 2 2 10 10 10 10 20 20 2 2 2 1 1 1 1 1 1 1 1 13 17 17 1 1 1 1 1 1 1 1 1 1 1 30 30 46 46 3 3 3 3 3 3 3 3 1 1 1 16 16 16 16 13 38 38 21 21 21 21 21 2 2 31 31 31 39 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 
99 1 1 1 1 1 1 27 27 27 27 3 3 3 3 3 2 2 2 2 2 1 1 1 1 14 14 1 1 1 1 1 1 1 1 1 1 1 1 18 3 3 8 8 8 2 2 2 2 2 2 2 2 3 3 3 4 4 21 21 21 21 21 21 21 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2 2 2 34 34 34 11 11 4 4 4 4 4 4 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 6 2 2 2 2 2 2 2 10 10 10 10 10 2 2 2 2 2 1 1 1 1 1 1 13 13 13 8 8 1 1 1 1 1 1 1 1 1 1 1 46 46 46 46 3 3 3 3 3 3 1 1 1 1 1 16 16 16 38 38 38 32 21 21 21 21 2 2 31 31 31 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
98 1 1 1 1 1 1 1 27 27 3 3 3 3 3 3 2 2 2 2 2 2 2 2 14 14 14 14 1 1 1 1 1 1 1 1 1 1 18 18 3 3 8 8 8 2 2 2 2 2 2 2 2 2 3 3 4 4 21 21 21 21 11 11 11 11 11 11 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 34 11 11 11 11 4 4 4 4 4 2 2 2 3 3 3 3 3 3 3 3 3 3 3 38 38 2 2 2 2 2 2 2 10 10 10 10 6 6 2 2 2 3 3 1 1 16 16 13 13 13 13 8 8 8 1 1 1 1 1 1 1 1 1 1 46 46 46 46 6 6 6 6 6 6 6 1 1 1 1 3 3 3 3 38 32 32 32 9 9 9 2 2 5 31 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
97 1 1 1 1 1 1 2 2 2 3 3 3 3 3 4 2 2 2 2 2 2 2 2 14 14 14 14 40 40 1 1 1 1 1 1 1 1 1 3 3 3 3 8 8 2 2 2 2 2 2 2 2 2 2 2 2 2 21 21 21 11 11 11 11 11 11 11 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 12 12 11 11 11 11 11 4 4 14 14 26 26 3 3 3 3 3 3 3 3 3 3 3 38 38 38 38 2 2 2 2 2 2 2 10 10 6 6 6 6 3 3 3 3 3 16 16 16 13 13 13 13 4 8 8 32 32 1 1 1 1 1 1 1 1 1 46 46 6 6 6 6 6 6 6 6 6 1 33 33 33 3 3 3 3 32 32 32 9 9 9 11 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
96 1 1 1 1 1 2 2 2 2 2 3 3 3 4 4 4 2 2 2 2 2 2 2 2 14 14 40 40 40 40 1 1 1 1 1 1 1 1 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 11 11 11 11 11 11 4 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 12 12 12 12 11 11 11 11 11 14 14 14 26 26 3 3 3 3 3 3 3 3 3 3 38 38 38 38 38 38 2 2 2 2 2 2 11 11 11 6 6 3 3 3 3 3 3 16 16 16 16 13 13 4 4 4 4 32 32 32 1 7 7 7 1 1 1 1 1 1 6 6 6 6 6 6 6 6 6 33 33 33 33 33 3 3 23 32 32 32 9 9 11 11 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
95 1 7 7 7 2 2 2 2 2 2 3 3 4 4 4 4 2 2 2 2 2 2 2 2 2 40 40 40 40 40 1 1 1 1 1 1 1 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 11 11 11 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 3 12 12 12 8 11 11 11 11 11 14 14 14 13 13 3 3 3 3 3 3 3 3 19 19 38 38 38 38 38 1 1 2 2 2 2 7 11 11 11 11 27 3 3 3 3 3 3 3 16 16 16 40 40 40 4 4 4 37 32 32 7 7 7 7 7 1 1 1 1 1 6 6 6 6 6 6 6 6 6 33 33 33 33 33 23 23 23 23 32 32 16 16 11 11 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
94 7 7 7 7 2 2 2 21 21 21 27 27 4 4 4 4 2 2 2 2 2 2 2 2 2 40 40 40 40 40 2 2 1 1 1 1 1 3 3 3 3 3 3 4 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 12 8 8 8 11 11 11 3 3 3 3 13 13 13 3 3 3 3 3 3 19 19 19 1 38 38 38 1 1 1 1 2 2 7 7 7 11 11 27 27 27 3 3 3 3 3 3 3 5 5 40 40 40 40 4 37 37 37 5 5 7 7 7 4 4 1 30 30 30 6 6 6 6 6 6 6 6 6 33 33 33 33 33 23 23 23 23 23 23 16 16 22 22 5 5 1 1 1 1 1 1 1 1 1 1 1 4 4 4 1 1 1 32 32 1 
93 7 7 7 43 2 2 21 21 21 21 27 27 27 4 4 4 2 2 2 2 2 2 2 1 1 1 1 40 40 6 2 2 2 1 1 49 49 49 3 3 3 3 4 4 4 2 2 2 2 2 2 2 2 5 5 5 3 3 3 3 3 3 4 4 4 4 4 9 9 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 8 8 8 8 11 3 3 3 3 3 13 13 13 4 4 4 3 3 12 19 19 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 27 27 27 3 3 3 3 3 3 5 5 5 40 40 40 40 37 37 37 37 5 5 5 4 4 4 4 30 30 30 30 9 9 9 9 6 6 6 6 6 33 33 33 1 1 1 23 23 23 23 23 22 22 22 22 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 32 32 32 32 
92 7 43 43 43 43 21 21 21 21 27 27 27 27 4 4 4 4 2 2 2 2 2 1 1 1 1 1 1 6 6 6 2 2 49 49 49 49 49 1 1 1 1 4 4 4 4 4 2 2 5 5 5 5 5 5 5 3 3 3 3 3 3 8 4 4 4 9 9 9 9 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 8 8 1 1 3 3 3 3 3 6 6 6 4 4 4 4 12 12 12 36 36 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 15 15 15 15 3 3 4 4 4 5 5 5 5 40 40 5 5 37 37 5 5 5 5 4 4 4 4 30 30 30 30 9 9 9 9 9 6 10 10 2 2 33 1 1 1 1 1 23 23 23 22 22 22 22 22 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 4 32 32 32 32 
91 43 43 43 43 43 21 21 16 16 27 27 27 27 4 4 4 4 4 2 2 1 1 1 1 1 1 1 1 6 6 6 6 49 49 49 49 49 49 1 1 1 1 4 4 4 4 4 4 5 5 5 5 5 5 5 5 3 3 3 3 3 8 8 8 4 9 9 9 9 9 9 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 1 1 1 1 3 3 3 6 6 6 6 6 4 4 12 12 12 12 36 36 7 7 7 7 7 1 1 1 1 1 9 7 7 7 15 15 15 15 15 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 42 4 4 4 4 30 30 30 30 30 9 9 9 9 10 10 10 2 2 2 1 1 1 1 1 1 23 41 22 22 22 22 1 1 1 1 1 1 1 1 1 14 14 14 4 4 4 4 4 4 4 4 32 32 32 
90 43 43 43 43 43 7 16 16 16 16 27 27 27 4 4 4 4 4 4 1 1 1 1 1 1 1 1 1 6 6 6 6 1 49 49 49 49 49 1 1 1 1 1 4 4 4 4 4 5 5 5 5 5 5 5 3 3 3 3 1 1 8 8 8 8 9 9 9 9 9 9 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 1 1 1 1 1 1 6 6 6 6 6 6 6 6 12 12 12 12 7 7 7 7 7 7 7 7 1 1 12 9 9 9 9 9 15 15 15 15 15 4 4 4 4 4 1 1 1 1 5 5 5 5 5 5 5 5 42 42 42 4 4 4 4 30 30 30 30 9 9 9 12 12 10 10 2 2 2 2 1 1 1 1 1 41 41 41 22 22 1 1 1 1 1 1 1 1 1 14 14 14 14 14 4 4 4 4 4 4 4 12 12 12 
89 43 43 43 7 7 7 16 16 16 16 16 21 21 21 21 4 4 4 1 1 1 1 1 1 1 1 1 1 6 6 6 1 1 1 49 49 49 5 5 1 1 1 1 1 4 4 4 4 5 5 5 5 5 5 5 3 3 3 1 1 1 1 8 8 8 9 9 9 9 3 3 3 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 1 1 1 1 1 1 1 6 6 6 6 6 6 6 6 12 12 12 12 7 7 7 7 7 7 7 7 7 12 12 12 9 9 9 2 2 15 15 15 15 4 4 4 4 1 1 1 1 1 1 1 5 5 14 14 14 3 42 42 42 4 4 4 4 4 30 30 1 1 9 12 12 12 12 2 2 2 2 2 1 1 1 1 1 41 41 41 43 43 1 1 1 1 1 1 1 1 14 14 14 14 14 14 4 4 4 4 4 4 12 12 12 12 
88 7 7 7 7 7 7 7 16 16 16 16 21 21 21 21 21 4 4 1 1 1 1 1 1 1 4 4 4 4 6 1 1 1 1 1 5 5 5 5 5 1 1 1 1 1 4 4 27 27 5 5 5 5 5 3 3 3 3 1 1 1 1 1 8 11 9 9 9 3 3 3 3 3 1 1 1 1 1 1 1 1 10 10 3 3 3 1 1 1 1 1 1 1 1 6 6 6 6 6 6 6 1 1 12 12 7 7 7 7 7 7 7 7 10 10 12 12 12 12 2 2 2 2 2 15 15 3 3 4 4 4 1 1 1 1 1 1 1 1 14 14 14 14 3 3 42 4 4 4 4 4 4 1 1 1 1 1 12 12 12 6 6 2 2 2 2 3 3 1 1 1 1 41 43 43 43 43 1 1 1 1 1 1 14 14 14 14 14 14 2 2 4 4 4 4 12 12 12 12 12 
87 7 7 7 7 7 7 7 12 16 16 28 21 21 21 21 21 21 2 2 1 1 1 1 1 4 4 4 4 4 4 1 1 1 1 1 5 5 5 5 5 5 1 1 1 1 50 27 27 27 27 5 5 5 3 3 3 3 3 1 1 1 1 1 11 11 11 3 3 3 3 3 3 3 3 1 1 1 1 1 1 10 10 10 10 3 5 1 1 1 1 1 1 1 1 1 6 6 6 6 1 1 1 1 1 7 7 7 7 7 7 7 7 10 10 10 12 12 12 12 2 2 2 2 2 2 3 3 3 3 3 3 3 3 1 1 1 1 1 1 14 14 14 14 3 3 4 4 4 4 4 4 4 1 1 1 1 1 1 6 6 6 6 6 2 2 3 3 3 3 1 1 1 1 43 43 43 14 1 1 1 1 21 21 14 14 14 14 14 2 2 2 2 4 4 12 12 12 12 12 12 
86 13 13 7 7 7 7 12 12 12 28 28 28 21 21 21 21 2 2 2 2 2 2 2 4 4 4 4 4 4 4 1 1 1 1 1 5 5 5 5 5 5 5 1 1 50 50 27 27 27 27 27 5 3 3 3 3 3 3 1 1 1 1 1 11 11 11 3 3 3 3 3 3 3 3 3 1 4 4 4 4 10 10 10 10 5 5 5 1 1 1 1 1 1 1 1 1 6 6 1 1 1 1 1 1 7 7 7 7 7 7 7 10 10 10 29 29 12 12 12 43 2 2 2 2 2 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 14 14 14 3 3 4 4 4 4 4 4 4 1 1 1 1 1 6 6 6 6 6 6 4 4 3 3 3 3 10 1 1 1 43 43 14 14 14 1 1 21 21 21 14 14 14 14 14 2 2 2 2 2 2 12 12 12 12 5 5 
85 13 13 13 7 7 12 12 12 12 28 28 28 28 3 3 3 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 1 1 7 7 3 3 5 5 5 5 5 8 8 50 50 27 27 27 27 27 27 3 3 3 3 3 1 1 1 1 1 1 1 11 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 10 2 2 2 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 16 16 10 10 29 29 29 29 12 43 43 43 2 2 2 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 14 14 9 9 9 4 4 4 4 4 4 5 5 5 5 6 6 6 6 6 27 27 4 4 4 3 3 10 10 10 2 2 3 3 14 14 14 14 14 21 21 21 14 14 14 14 14 2 2 2 2 2 2 2 12 12 5 5 5 
84 13 13 50 50 12 12 12 12 12 28 28 28 28 3 3 3 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 7 7 7 3 3 3 5 5 8 8 8 8 8 6 27 27 27 27 27 27 3 3 3 3 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 16 16 16 16 6 29 29 29 29 43 43 43 43 43 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 1 1 1 1 9 9 9 9 9 4 4 4 4 5 5 5 5 5 6 6 6 6 27 27 27 4 4 4 9 9 10 10 2 2 2 3 3 14 14 14 14 14 21 21 21 21 14 14 14 1 2 2 2 2 2 2 2 2 2 5 5 5 
83 50 50 50 50 12 12 12 12 12 28 28 28 28 3 3 3 41 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 7 7 7 3 3 3 1 8 8 8 8 8 8 6 6 27 27 27 27 27 3 3 3 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 16 16 16 16 6 6 6 24 24 43 43 43 43 43 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 1 1 1 1 1 1 17 9 9 9 9 4 4 4 5 5 5 5 5 5 6 6 6 8 27 27 7 7 7 9 9 9 9 2 2 2 2 15 27 27 14 14 14 14 21 21 21 9 9 9 1 1 1 2 2 2 2 2 2 2 2 2 5 5 
82 50 50 50 1 1 12 12 12 12 2 2 2 2 2 3 41 41 41 2 2 2 2 2 2 2 4 4 4 4 4 4 4 1 7 7 3 3 1 1 8 8 8 8 8 6 6 6 6 2 2 2 2 2 3 1 1 1 1 1 1 1 1 3 3 3 3 1 1 1 3 3 3 3 4 4 4 4 4 4 4 4 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 50 1 1 1 1 1 1 1 7 16 16 16 16 16 6 6 6 24 24 43 43 43 43 3 3 3 3 3 3 3 3 3 3 3 1 1 1 4 4 4 4 4 4 4 17 17 17 9 9 3 3 3 3 5 5 5 5 5 5 5 6 8 8 8 7 7 7 7 9 9 9 9 9 2 2 15 15 27 27 27 4 4 3 3 3 3 9 9 9 1 1 1 2 2 2 2 2 2 2 2 2 2 2 
81 50 50 1 1 1 6 12 12 2 2 2 2 2 2 2 41 41 41 2 2 2 2 2 2 1 1 1 4 4 4 4 1 1 1 1 1 1 1 1 8 8 8 8 8 6 6 6 6 2 2 2 2 2 2 1 1 1 1 1 1 1 3 3 3 3 1 1 1 1 1 3 3 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 50 50 1 1 1 1 1 1 1 16 16 16 16 16 6 6 24 24 24 4 4 4 3 3 3 3 3 3 3 3 3 36 36 1 1 1 1 4 4 4 4 4 4 4 17 17 17 37 37 3 3 3 3 5 5 5 5 5 5 5 5 8 8 8 8 7 7 7 9 9 9 9 9 15 15 15 15 15 27 4 4 4 3 3 3 3 3 9 9 3 1 1 2 2 2 2 2 2 2 2 2 2 2 
80 36 36 1 1 6 6 6 2 2 2 2 2 2 2 2 2 41 41 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8 8 8 25 6 6 2 2 2 2 2 2 2 1 1 1 1 1 1 14 3 3 3 3 1 1 1 1 1 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 50 50 1 1 1 1 1 1 1 16 16 16 16 13 13 13 24 24 24 4 4 4 3 3 3 3 3 3 3 3 36 36 36 1 1 1 1 4 4 4 4 4 4 11 11 2 2 37 37 3 3 3 3 3 5 5 5 5 5 5 5 8 8 8 8 8 7 48 48 9 9 9 15 15 15 15 15 15 4 4 4 4 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 
79 12 12 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 8 8 25 25 25 2 2 2 2 2 2 2 2 1 1 1 29 29 14 14 14 3 3 3 3 1 1 1 15 4 4 4 4 4 4 4 4 2 2 2 2 2 7 7 2 2 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 16 17 17 13 13 13 13 21 21 4 4 4 7 3 3 3 3 3 32 32 36 36 36 1 1 1 1 4 4 4 4 4 11 11 11 2 2 2 37 3 3 3 3 3 3 5 5 5 5 5 5 5 8 8 8 8 48 48 48 48 9 37 15 15 15 15 15 15 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 
78 12 12 6 6 6 6 6 2 2 2 2 2 2 2 2 2 2 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 25 25 25 2 2 2 2 2 2 2 2 2 1 29 29 29 14 14 14 3 3 3 3 3 1 15 15 15 4 4 4 4 4 4 17 17 2 2 2 7 7 7 7 2 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 17 17 17 17 13 13 21 21 21 23 23 7 7 7 7 3 3 32 32 32 7 7 7 8 8 8 5 5 5 5 5 5 11 11 11 11 2 2 2 3 3 3 3 3 2 2 5 5 5 5 5 5 1 1 1 1 48 48 48 48 37 37 37 15 15 15 15 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 
77 12 12 3 3 3 3 3 49 49 49 2 2 2 2 2 2 2 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 25 25 2 2 2 2 2 2 2 2 2 2 29 29 29 12 12 3 3 3 3 3 3 3 15 15 15 4 4 4 4 4 17 17 17 17 2 12 7 7 7 7 7 9 1 1 1 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 1 17 17 17 17 17 11 21 21 23 23 23 7 7 7 7 7 7 32 32 32 7 7 7 8 8 8 5 5 5 5 5 5 11 11 11 11 1 2 2 2 3 3 1 1 2 2 2 5 5 5 5 1 1 1 1 1 1 48 48 48 37 37 37 15 15 15 4 4 4 4 4 4 4 10 10 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 
76 3 3 3 3 3 3 3 49 49 49 49 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 4 4 12 12 3 3 3 3 3 3 3 4 15 15 2 2 2 2 2 17 17 17 17 12 12 12 7 7 7 9 9 9 1 1 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 1 1 17 17 17 17 11 11 23 23 23 23 7 7 7 7 7 7 32 32 32 7 7 7 8 8 8 5 5 5 5 5 5 1 11 11 1 1 1 2 2 1 1 1 1 1 2 2 5 5 5 5 1 1 1 1 1 1 1 48 48 2 2 2 27 27 4 4 4 4 4 4 4 10 10 10 10 3 3 3 3 3 3 8 8 2 5 5 5 2 2 6 6 2 
75 3 3 3 3 3 3 3 3 49 49 49 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 4 4 12 12 3 3 3 3 3 3 4 4 4 2 2 2 2 2 2 2 17 17 17 12 12 12 7 7 9 9 9 9 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 17 17 17 11 11 23 23 23 23 23 7 7 7 7 7 7 32 32 3 3 3 16 16 16 5 5 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 1 1 1 1 1 1 1 1 1 2 2 2 27 27 4 4 4 4 4 4 9 10 10 10 10 3 3 3 3 3 8 8 8 5 5 5 5 5 6 6 6 6 
74 3 3 3 3 3 3 3 3 10 10 10 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 7 7 7 7 3 3 3 3 4 4 4 4 2 2 2 2 2 2 2 2 17 44 44 12 12 37 37 9 9 9 9 1 1 1 1 1 1 1 2 2 45 1 1 1 1 1 1 1 1 1 1 17 17 17 11 11 23 23 23 23 23 23 7 7 7 7 7 7 7 3 3 3 16 16 16 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 1 1 1 1 1 1 1 1 1 1 2 2 27 27 41 41 4 4 9 9 9 9 10 10 10 3 3 3 3 8 8 8 1 5 5 5 5 5 6 6 6 6 
73 3 5 5 3 3 3 3 10 10 10 10 10 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 7 7 7 7 7 3 3 4 4 4 4 4 2 2 2 2 2 2 2 2 44 44 44 44 37 37 37 3 3 3 1 1 1 1 1 1 1 2 2 45 45 45 1 1 1 1 1 1 1 1 1 17 17 17 11 11 23 23 23 23 23 23 7 7 7 7 7 7 7 36 36 36 16 16 16 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 5 5 5 1 1 1 1 1 1 1 1 1 1 1 1 6 6 41 41 41 41 9 9 9 9 9 9 10 10 5 5 5 5 8 8 1 1 1 5 5 5 5 6 6 6 6 
72 5 5 5 5 4 4 4 10 10 10 10 10 2 2 2 2 2 2 2 1 9 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 8 8 2 2 2 2 7 7 7 7 7 7 5 5 4 4 4 4 2 2 2 2 2 2 2 2 2 44 44 44 44 4 37 37 3 3 3 1 1 1 1 1 1 1 1 45 45 45 45 1 1 1 1 1 1 1 1 1 1 17 5 5 5 5 23 23 23 9 9 7 7 7 7 7 7 36 36 36 36 36 48 48 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 5 5 1 1 4 4 4 5 5 1 1 1 1 1 1 1 1 1 1 1 1 6 6 41 41 41 41 9 9 9 9 9 9 9 9 5 5 5 5 1 1 1 1 1 1 5 5 5 6 6 6 6 
